sample	clade	PC1	PC2
1844.0000A__BIvDNAara0069A03_B09	NA2	-10.19813119742383	-2.0006542994883474
187__EXTvDNAels0023A02_G08	Mus	52.628168075051484	-6.626274478602919
19-19_02__vDNAcad1068F08_F02	NA2	-10.279711510563315	-5.129080744577806
1920.0000A__BIvDNAara0065F05_A12	NA2	-11.570358580374338	-3.366715630454071
1961.0000C__BIvDNAara0065F05_B10	NA2	-10.756424426366456	-3.1690258335209456
2005.0006A__BIvDNAara0065F05_F10	EA	-13.808031044711548	20.458414102812366
2005.0010A__BIvDNAara0065F05_G10	EA	-13.577993812402678	21.4534104076093
2006.0001A__BIvDNAara0065F05_H07	EA	-13.070618395232907	18.64151014716919
2006.0003A__BIvDNAara0065F05_B08	EA	-12.595480962353802	19.828369886570993
2006.0005A__BIvDNAara0065F05_C08	EA	-10.847136171430073	16.77612126914617
2006-047__vDNAwor1641A04_A07	Mus	51.99566506467428	-5.8822920317511755
2006-075__vDNAwor1641A04_D10	Mus	51.756770198605636	-5.969012242782812
2006-155__vDNAwor1640H03_H07	Mus	49.93637025889766	-5.260066724881724
2010-095__vDNAwor1522F06_C01	Mus	47.023396563211946	-6.184699316955017
2010-098__vDNAwor1522F06_F01	Mus	49.11976568736891	-5.578721642278145
2010-104__vDNAwor1522F06_D02	Mus	50.43998818231249	-6.818034399354825
2010-109__vDNAwor1522F06_A03	Mus	48.73604533707436	-7.205535280929829
